,city,decade,Income ($)
3031,Bern,1910,9300
3032,Tokyo,1940,25800
3033,Ulan Bator,1870,38600
3034,Baghdad,1900,9000
3035,Kigali,1940,22200
3036,Avarua,1910,9000
3037,Bishkek,1920,34400
3038,Port-aux-Francais,1910,12400
3039,Asuncion,1910,6500
3040,Philipsburg,1920,12400
3041,Tehran,1900,9000
3042,Adamstown,1890,12400
3043,Budapest,1880,9300
3044,Dodoma,1880,9000
3045,Roseau,1800,6500
3046,Bridgetown,1940,9000
3047,Thimphu,1940,12400
3048,Mariehamn,1910,9000
3049,New Delhi,1890,17200
3050,Pago Pago,1910,9000
3051,Nairobi,20,11600
3052,Longyearbyen,1920,20900
3053,Vientiane,1900,11600
3054,Mamoudzou,1910,22200
3055,Stanley,1940,6500
3056, Africa,19,9300
3057,Pago Pago,1880,5400
3058,Bern,1880,5400
3059,Praia,1930,3100
3060, Africa,19,6500
3061,Algiers,1910,34700
3062,Podgorica,1900,20900
3063,Lusaka,1920,11600
3064, Africa,19,5400
3065,Belmopan,19-20,6500
3066,Kabul,1940,34400
3067,Mata Utu,1940,12400
3068,Addis Ababa,1930,3100
3069,Windhoek,1920,34700
3070,Maseru,1890,9000
3071,Kigali,1890,9300
3072,Guatemala City,1870,20900
3073,Dili,1950,9300
3074,Yaren,1930,9000
3075,Brussels,1920,9000
3076,Kigali,1930,11600
3077,Manila,1950,9000
3078,Havana,1890,5400
3079,Lisbon,1910,6500
3080,N'Djamena,1880,11600
3081,Brasilia,1950,9000
3082,Yerevan,1910,9300
3083,Macao,1940,12400
3084,Manama,1950,9000
3085,Torshavn,1910,12400
3086,Vientiane,1900,9000
3087,Gibraltar,1900,34400
3088,Ashgabat,1900,11600
3089,Caracas,1900,34700
3090,Vaduz,1980,6500
3091,Belmopan,1980,5400
3092,Thimphu,1930,24100
3093,Majuro,1880,22200
3094,Saint-Denis,1860,12400
3095,Bratislava,1930,9000
3096,Bucharest,1910,12400
3097,Nicosia,1980,6500
3098,Stockholm,1920,42800
3099,George Town,1840,45500
3100,Mogadishu,1900,17200
3101,Willemstad,1900,5400
3102,Freetown,1950,11600
3103,Marigot,18,9300
3104,Belgrade,1860,9300
3105,Khartoum,1940,3100
3106,Georgetown,1930,6500
3107,Port Moresby,1920,3100
3108,Kuwait City,1930,20900
3109,Vienna,1940,5400
3110,Victoria,1930,34400
3111,Bishkek,1910,22200
3112,Port Moresby,1890,5400
3113,Kabul,1910,5400
3114,Valletta,1900,9000
3115, Caribbean,19-20,11600
3116,Rabat,1940,34700
3117,N'Djamena,1920,20900
3118,Port Vila,1870,12400
3119,Asuncion,1920,5400
3120,Ulan Bator,1920,25800
3121,Dili,1940,9300
3122,Amsterdam,1950,20900
3123,Damascus,1930,22200
3124,Avarua,1970,11600
3125,Wellington,1940,20900
3126,Roseau,1920,9000
3127,Mamoudzou,1910,6500
3128,Pyongyang,1910,9300
3129,Malabo,1890,20900
3130,Alofi,1920,6500
3131,Funafuti,19,9300
3132,Andorra la Vella,1930,12400
3133,Brasilia,1930,11600
3134,Gibraltar,1890,25800
3135,Basse-Terre,1940,9000
3136,Yaounde,1940,38600
3137,Port Vila,1990,9300
3138,Phnom Penh,1910,5400
3139,Jakarta,1930,6500
3140,Thimphu,1940,22200
3141,Dili,1940,20900
3142,Managua,1920,11600
3143,Saipan,1900,22200
3144,Manila,19,5400
3145,Beijing,1910,20900
3146,Bangui,1840,11600
3147,Lima,1900,11600
3148,Podgorica,1880,17200
3149,Ashgabat,1900,9300
3150,Sanaa,1880,25800
3151,Stanley,1890,17200
3152,San Juan,1920,11600
3153,Juba,1880,24100
3154,Cairo,1900,11600
3155,Lisbon,1890,9000
3156,Asmara,1840,20900
3157,Jamestown,1880,11600
3158,Ankara,1890,17200
3159,Pristina,1910,39500
3160, Eastern Europe,20,9000
3161,Thimphu,2010,12400
3162,Paramaribo,19-20,6500
3163,Longyearbyen,1920,22200
3164,San Marino,21,5400
3165,Brussels,19,9000
3166,Fort-de-France,1930,9300
3167,Majuro,1840,9300
3168,Avarua,19,20900
3169,Lome,1930,38600
3170,Philipsburg,1920,17200
3171,St. George's,1930,22200
3172,Taipei,1940,12400
3173, Africa,19,17200
3174,Ouagadougou,1910,9000
3175,Bratislava,1910,20900
3176,Nairobi,1930,6500
3177,Harare,1920,20900
3178,Gustavia,1900,12400
3179,Sao Tome,1940,6500
3180,Riyadh,1910,9000
3181,Tegucigalpa,1900,9000
3182,Reykjavik,1890,17200
3183,Lisbon,1900,6500
3184,Avarua,1970,5400
3185,Managua,1910,12400
3186,Port Moresby,1900,5400
3187,Hamilton,1920,22200
3188,Hamilton,1880,5400
3189,Abuja,1920,22200
3190,Castries,1860,24100
3191,Cockburn Town,1920,3100
3192,Buenos Aires,1940,25800
3193,Lilongwe,1860,22200
3194,Port Louis,1940,9300
3195,Canberra,1920,5400
3196,Port of Spain,1950,12400
3197,Bern,1940,11600
3198,Tripolis,1890,12400
3199,Port Louis,1920,12400
3200,Melekeok,1940,12400
3201, Southern Europe,19,20900
3202,Buenos Aires,1950,6500
3203,Bern,19,17200
3204,Paris,1870,5400
3205,Tirana,1900,12400
3206,Bangkok,1880,11600
3207,Yerevan,1850,9300
3208,Yaounde,1910,9300
3209,Plymouth,1940,9300
3210,Panama City,1950,9300
3211,Kampala,1920,38600
3212,Baku,1860,9000
3213,Malabo,1900,9000
3214,Conakry,1940,9300
3215,London,1860,6500
3216,Paris,1930,12400
3217,Apia,1930,11600
3218,Bern,1900,5400
3219,Stockholm,19,11600
3220,Longyearbyen,1930,25800
3221,Skopje,1910,12400
3222,Zagreb,1950,24100
3223,Dakar,1910,5400
3224,Grytviken,1890,6500
3225,Reykjavik,1920,6500
3226,Yaren,1910,9000
3227,St Peter Port,1880,22200
3228,Belgrade,1760,24100
3229,Montevideo,1920,17200
3230,Port-au-Prince,1890,6500
3231,Warsaw,2010,9300
3232,Kralendijk,1930,39500
3233,Riga,1880,34400
3234,Torshavn,19,11600
3235,Jerusalem,1920,12400
3236,Pyongyang,1890,5400
3237,Noumea,1950,9300
3238,Beijing,1880,17200
3239,New Delhi,1890,9000
3240,Kingston,1930,9300
3241,Kingstown,1930,24100
3242,Havana,2000,9300
3243,Andorra la Vella,1910,25800
3244,El-Aaiun,1930,17200
3245,Honiara,1920,9000
3246,West Island,1990,9300
3247,Tegucigalpa,19-20,6500
3248,Yerevan,1930,17200
3249,Gustavia,1900,9300
3250,Khartoum,1860,5400
3251,Vatican City,1940,22200
3252,Tarawa,1940,11600
3253,Ouagadougou,1890,9300
3254,Warsaw,1920,17200
3255,Amman,1940,9000
3256,St Peter Port,1940,12400
3257, Africa,19,20900
3258,Stockholm,1880,11600
3259, Caribbean,18,12400
3260,Noumea,1900,9300
3261,New Delhi,1940,6500
3262,San Marino,1940,22200
3263,Vaduz,1930,9300
3264,Tehran,1920,24100
3265,Pristina,1930,11600
3266,Dodoma,1900,11600
3267,Vaduz,1970,25800
3268,Jakarta,1900,9300
3269,East Jerusalem,1790,9300
3270,Havana,1910,5400
3271,Monaco,1940,17200
3272,Athens,1910,39500
3273, Africa,19,11600
3274,Paris,1930,6500
3275,Noumea,1880,34700
3276,Sucre,1920,17200
3277,Kuala Lumpur,19,12400
3278,Beirut,1910,17200
3279,Kiev,1940,3100
3280,"Douglas, Isle of Man",1900,6500
3281,Seoul,1930,20900
3282,Riga,1880,5400
3283, Western Asia,19,11600
3284,Monrovia,1900,9300
3285,Hamilton,1930,9000
3286,Majuro,1940,24100
3287,Buenos Aires,1940,9300
3288,Saint-Pierre,1810,22200
3289,Torshavn,1930,9300
3290,Majuro,1930,11600
3291,Marigot,1920,9000
3292,Beirut,1900,38600
3293,Berlin,1880,11600
3294,Panama City,1930,12400
3295,Gibraltar,1890,20900
3296,Brussels,1920,9300
3297,Adamstown,1920,9000
3298,Islamabad,1920,6500
3299,Asuncion,1910,12400
3300, Africa,19,20900
3301,Port of Spain,1880,22200
3302,Beijing,1900,9300
3303,Funafuti,1890,9000
3304,Havana,1940,3100
3305,Brasilia,1940,12400
3306,Bissau,1920,24100
3307,Cairo,1980,22200
3308,Yamoussoukro,1860,9300
3309,Basseterre,1870,9000
3310,Dodoma,1880,22200
3311,Tarawa,1920,25800
3312,Astana,1850,34700
3313,Cockburn Town,1920,9300
3314,George Town,1920,17200
3315,Funafuti,1940,12400
3316,Luxembourg,1940,9000
3317,Mamoudzou,1920,11600
3318,Algiers,1940,5400
3319,Riga,1930,12400
3320,George Town,1970,9000
3321,Abu Dhabi,1870,24100
3322,Tbilisi,1910,9000
3323,London,1920,9000
3324,Cayenne,1880,6500
3325, Western Africa,18,3100
3326,Gaborone,1880,25800
3327,Basse-Terre,1920,25800
3328,Kampala,1940,9300
3329,Rabat,1910,11600
3330,Prague,19,11600
3331,Malabo,1870,11600
3332,Chisinau,1930,11600
3333,Honiara,1930,42800
3334,Maputo,1870,11600
3335,Skopje,1870,20900
3336,Saint-Denis,1940,12400
3337,Amsterdam,1820,3100
3338, Micronesia,18,17200
3339,Valletta,1950,9300
3340,Asmara,1910,12400
3341,Skopje,1870,20900
3342,Hong Kong,1930,9300
3343,Macao,1940,9300
3344,Cockburn Town,1830,12400
3345,Jerusalem,1900,9000
3346,Beijing,1950,20900
3347,Niamey,20,12400
3348,Macao,1890,9300
3349,Baku,1930,9000
3350,Paramaribo,1900,12400
3351,Bratislava,1930,5400
3352,Tehran,1930,9300
3353,Tarawa,1940,42800
3354,Panama City,1930,6500
3355,Male,1880,5400
3356,Torshavn,19,20900
3357,Luanda,1910,25800
3358,Avarua,1880,6500
3359,Sucre,1900,9300
3360,Libreville,1880,9000
3361,Honiara,1900,43100
3362,Saipan,1890,20900
3363,Torshavn,1880,11600
3364,Dili,1880,3100
3365,Beirut,1930,12400
3366,Pristina,1880,25800
3367,Skopje,1920,9000
3368,Mamoudzou,1970,3100
3369,Gustavia,1900,25800
3370,Vienna,1940,17200
3371,Saint Helier,19,6500
3372,Paris,1930,22200
3373,Asuncion,1890,17200
3374,Thimphu,1910,9300
3375,Saint-Denis,1860,34700
3376,Lilongwe,1870,20900
3377,Pretoria,1900,3100
3378,Conakry,1930,9300
3379,Maseru,1920,6500
3380,St Peter Port,1910,12400
3381,Djibouti,1950,24100
3382,Malabo,18,17200
3383,Jakarta,1900,11600
3384,Seoul,1930,12400
3385,Phnom Penh,1930,22200
3386,Singapur,1820,6500
3387, Africa,19,9000
3388,Beijing,1900,6500
3389,Saint-Denis,1890,24100
3390,Longyearbyen,1900,17200
3391,Male,1910,38600
3392,Lilongwe,1950,38600
3393,Port Vila,1910,12400
3394,Abu Dhabi,1900,9300
3395,Brasilia,1920,20900
3396,Santiago,1880,9300
3397,Manama,1900,12400
3398,Wellington,1900,9000
3399,Rome,1860,5400
3400,Quito,1920,9300
3401,Bamako,1910,9000
3402,Bandar Seri Begawan,1920,42800
3403,Nairobi,1900,11600
3404,Manila,1880,12400
3405,Kathmandu,1870,9300
3406,Plymouth,1920,9300
3407,Muscat,1920,11600
3408,Zagreb,1920,24100
3409,Antananarivo,1910,9000
3410,Addis Ababa,1940,6500
3411,Hong Kong,1930,9000
3412,Kingston,1940,20900
3413,Kingstown,19-20,9000
3414, Eastern Europe,18,20900
3415,Yaounde,1920,5400
3416,Kigali,1880,20900
3417,Pristina,1940,9000
3418,Damascus,1900,9000
3419,Banjul,1920,9300
3420,Algiers,1870,9300
3421,Prague,1930,9300
3422,San Juan,1810,5400
3423,Port-aux-Francais,1890,11600
3424,Georgetown,1920,6500
3425,Bangui,1900,17200
3426,Hamilton,1920,24100
3427,Libreville,1880,5400
3428,Saint-Pierre,1880,11600
3429,El-Aaiun,1920,6500
3430,Santo Domingo,1900,9300
3431,Saint-Denis,1930,9300
3432,Tegucigalpa,1860,12400
3433,Hagatna,1910,11600
3434, Africa,19,11600
3435,Alofi,1810,12400
3436,Bissau,1970,25800
3437,Manama,1930,6500
3438,Palikir,1930,17200
3439,Brussels,1930,9000
3440,Bissau,1930,12400
3441,Mbabane,1910,9300
3442,Gustavia,1910,17200
3443,Noumea,1900,9300
3444,Kampala,1870,9300
3445,Gustavia,1930,34700
3446, Africa,19,9000
3447,Kingston,21,9300
3448,Ouagadougou,1880,5400
3449,Riga,1860,17200
3450, Eastern Africa,21,9300
3451,Mogadishu,1840,38600
3452,Bamako,1890,9300
3453,Diego Garcia,1860,34400
3454,Kingston,1930,42800
3455,Kralendijk,1940,24100
3456,Saint Helier,1850,3100
3457,Cayenne,1950,9000
3458,Gibraltar,1920,9300
3459,Kigali,1930,9000
3460,Helsinki,1910,12400
3461,Brasilia,1930,12400
3462,Stanley,1920,9000
3463,Riga,1790,9000
3464,Saint Helier,1930,6500
3465,Santiago,1890,3100
3466,Tokyo,1940,12400
3467,West Island,1900,24100
3468,Sao Tome,1940,24100
3469,Marigot,19-20,9300
3470,Nuuk,1920,9000
3471,Flying Fish Cove,1940,12400
3472,Jamestown,1920,6500
3473,Sucre,1860,9000
3474,Lusaka,1940,5400
3475,Port of Spain,1930,9300
3476,Bishkek,1950,45500
3477,Tallinn,1920,9000
3478,Harare,1930,12400
3479,Yamoussoukro,1910,6500
3480,Athens,1940,5400
3481,Tbilisi,1920,9300
3482,Vilnius,1930,34700
3483,Skopje,1930,6500
3484,Madrid,1940,9000
3485,Tallinn,1890,17200
3486,Ouagadougou,1940,38600
3487,Tashkent,1930,11600
3488, Eastern Africa,21,9300
3489,Islamabad,1930,3100
3490,Baghdad,18,38600
3491,Macao,1900,20900
3492,Tripolis,1880,9300
3493,Majuro,1940,24100
3494, Africa,19,34400
3495,Washington,1900,12400
3496,Noumea,1940,17200
3497,Belgrade,1890,20900
3498,Tbilisi,1920,11600
3499,Dhaka,1950,3100
3500,Skopje,1910,38600
3501,San Jose,1950,17200
3502,Majuro,1930,9300
3503,Amman,1880,9000
3504,Yerevan,1880,11600
3505,Manama,1930,5400
3506,Flying Fish Cove,1890,9000
3507,Manila,1940,34400
3508,Kuwait City,1840,12400
3509,Djibouti,1930,38600
3510,Cairo,1920,5400
3511,Castries,2000,9300
3512,Managua,1900,17200
3513,Riyadh,1860,9000
3514,Pyongyang,1920,9000
3515,Port-au-Prince,1840,9300
3516,El-Aaiun,1900,12400
3517,Santo Domingo,1920,9300
3518,Suva,1900,6500
3519,Basseterre,1940,9300
3520,Saipan,1930,9000
3521,Moscow,1940,20900
3522,San Salvador,1920,9000
3523,Skopje,1930,9300
3524,Beijing,1940,9000
3525,Dushanbe,1910,22200
3526,Athens,1880,25800
3527,Antananarivo,1930,11600
3528,Conakry,18,9300
3529,Havana,1890,9000
3530,Yaren,1930,12400
3531,Gibraltar,1890,9300
3532,Baku,1940,24100
3533,Mariehamn,1940,6500
3534,Amman,1940,34700
3535,Kigali,1920,9000
3536,Libreville,1880,9300
3537,Gustavia,1900,45500
3538,San Juan,1890,25800
3539,Manama,1910,9000
3540,Hanoi,1940,9300
3541,Praia,1880,17200
3542,Montevideo,1930,9300
3543, Southern Asia,19,22200
3544,Athens,1930,9300
3545,Zagreb,1860,22200
3546,Dili,1870,3100
3547,London,1940,9000
3548,New Delhi,1910,9000
3549,Kuwait City,1940,11600
3550,Papeete,1930,9000
3551,Macao,1930,17200
3552,Saint Helier,1930,42800
3553,Bangui,1910,9300
3554,Valletta,1930,3100
3555,Luxembourg,1930,38600
3556,Taipei,1890,17200
3557,Prague,1890,39500
3558,Zagreb,1910,11600
3559,Athens,1860,3100
3560,Thimphu,2010,11600
3561,Bangkok,19,20900
3562,Philipsburg,19-20,9300
3563,Rabat,1930,9300
3564,Guatemala City,1850,12400
3565,Phnom Penh,1910,3100
3566,Port-aux-Francais,1930,25800
3567,Brasilia,1920,20900
3568,Manila,1920,5400
3569,Port of Spain,1950,20900
3570, Western Asia,18,9000
3571,London,1900,11600
3572,Conakry,1910,12400
3573,Bangui,1920,12400
3574,Athens,1920,17200
3575,Moroni,1920,6500
3576,Saint-Pierre,1940,12400
3577,Georgetown,1870,9000
3578,Belgrade,1950,9300
3579,Beirut,1940,12400
3580,Yaren,1870,9000
3581,Washington,1940,6500
3582,Roseau,1940,9300
3583,Bishkek,1900,5400
3584,Bamako,1840,9300
3585,Noumea,1930,20900
3586,Rabat,1880,9300
3587,Hong Kong,1940,17200
3588,Vaduz,1930,6500
3589,Stanley,1920,22200
3590,Beirut,1930,12400
3591,Singapur,1910,20900
3592,Phnom Penh,1920,43100
3593,Basseterre,1930,25800
3594,Longyearbyen,1910,25800
3595,Rabat,1940,6500
3596,Torshavn,1930,24100
3597,George Town,1860,5400
3598,Muscat,1940,38600
3599,Caracas,1940,22200
3600,Washington,1920,3100
3601,Belgrade,1920,9300
3602,Porto-Novo,1940,12400
3603,Rabat,1940,22200
3604,Belgrade,1880,3100
3605,Baku,1890,9000
3606,Jakarta,1920,3100
3607,Tokyo,1860,6500
3608,San Jose,1940,17200
3609,Dushanbe,1940,20900
3610,Addis Ababa,1950,3100
3611,St. George's,1940,9300
3612,Dili,1920,6500
3613,Gustavia,19-20,6500
3614,Dakar,1880,24100
3615,Phnom Penh,1920,11600
3616,Colombo,1880,34400
3617,Sucre,1910,9300
3618,Colombo,1920,20900
3619, Central Asia,21,9300
3620,Nassau,1890,12400
3621,Lima,1900,9000
3622,Kathmandu,1870,9300
3623,Tunis,1880,9300
3624,Bamako,1890,17200
3625,Dodoma,1960,17200
3626,Macao,1810,25800
3627,Bogota,1950,25800
3628,Diego Garcia,1880,9300
3629,Lisbon,1940,9000
3630,Managua,1940,9300
3631,Santiago,1850,22200
3632,Porto-Novo,1890,9300
3633,San Jose,1910,17200
3634,Algiers,1930,6500
3635,Nicosia,1960,9300
3636,Berlin,1920,9300
3637,Nuku'alofa,1890,34400
3638,Yerevan,1940,25800
3639,Madrid,1920,17200
3640,Baku,1870,9000
3641,Warsaw,1830,6500
3642,Astana,1920,5400
3643,Jamestown,1950,12400
3644,Vienna,1960,24100
3645,Ashgabat,1880,22200
3646,George Town,1920,11600
3647,Dushanbe,1940,9000
3648,Brazzaville,1940,9000
3649,Paris,1910,12400
3650,Helsinki,1910,11600
3651,Castries,1950,17200
3652,Adamstown,1890,12400
3653,Maputo,1940,24100
3654,Male,1880,17200
3655,Willemstad,1920,5400
3656,Riga,1880,9300
3657,Kabul,1970,9300
3658,Brussels,1920,17200
3659,San Juan,1880,9300
3660,George Town,1900,9300
3661,"Douglas, Isle of Man",1880,17200
3662,Kingston,1920,9300
3663,Nicosia,1900,25800
3664,Bamako,1910,12400
3665,Pyongyang,1880,11600
3666,Tripolis,1930,17200
3667,Guatemala City,1930,22200
3668,Belmopan,1890,9300
3669,Thimphu,1900,17200
3670,Basse-Terre,1920,11600
3671,Vaduz,1890,9300
3672,Bratislava,1970,12400
3673,Plymouth,1940,6500
3674,Havana,19-20,9300
3675,St. John's,1910,9000
3676,Madrid,1900,9300
3677,Bishkek,1920,25800
3678,Road Town,1930,9300
3679,Tokyo,1930,6500
3680, Africa,19,24100
3681,Oranjestad,1910,9000
3682,Nairobi,1950,17200
3683,Santo Domingo,1900,17200
3684,Port-aux-Francais,1910,17200
3685, Africa,19,12400
3686,Lisbon,1930,6500
3687,Santo Domingo,1900,9300
3688,Fort-de-France,1930,5400
3689,Wellington,1940,9300
3690,Santo Domingo,1900,22200
3691,Ljubljana,1930,11600
3692,Sanaa,1850,17200
3693,Bratislava,1920,17200
3694,Tripolis,1930,38600
3695,Porto-Novo,1950,5400
3696,Funafuti,19,20900
3697,Washington,1920,11600
3698,Bamako,1930,6500
3699,Funafuti,1920,5400
3700,Yaounde,1880,17200
3701,East Jerusalem,1940,6500
3702,Monaco,1910,17200
3703,Rabat,1920,6500
3704,Caracas,1910,9300
3705,Luxembourg,1930,5400
3706,Minsk,1910,9300
3707,Honiara,1930,9300
3708,Willemstad,1930,22200
3709,Vilnius,1920,9000
3710,Kiev,1920,6500
3711,Ankara,1850,9000
3712,Juba,1890,12400
3713,Tokyo,19,11600
3714,Road Town,1940,34400
3715,Moscow,1870,12400
3716,Tunis,1950,11600
3717,Islamabad,1910,12400
3718,Stockholm,1930,9300
3719,Hamilton,1920,9300
3720,Hagatna,1950,11600
3721,Kingston,1930,9300
3722,Nuku'alofa,1890,12400
3723,Yaren,1920,20900
3724,Monaco,1940,9300
3725,Bujumbura,1920,9300
3726,Kabul,1960,5400
3727,Marigot,1910,12400
3728,Santiago,1910,17200
3729,Tegucigalpa,19-20,6500
3730,Hagatna,1900,17200
3731,Accra,1930,9300
3732,Singapur,1930,20900
3733,Maseru,1910,9300
3734,Saint Helier,1950,12400
3735,Pago Pago,1860,9000
3736,Muscat,1900,9300
3737,Bangui,1900,9300
3738,Luxembourg,1860,12400
3739,Roseau,19-20,22200
3740,Tunis,1920,20900
3741,Tokyo,1890,9300
3742,Budapest,2010,6500
3743,Podgorica,1940,9300
3744,St. George's,1940,12400
3745,Tirana,1870,11600
3746,Jerusalem,1810,9300
3747,Kralendijk,1930,6500
3748,Macao,1890,17200
3749,New Delhi,1900,24100
3750,Islamabad,1900,6500
3751,San Marino,1940,20900
3752,Bangkok,1880,11600
3753,Georgetown,1880,9000
3754,Suva,1950,9300
3755, Caribbean,21,9300
3756,El-Aaiun,1930,9000
3757,Dakar,1810,24100
3758,Athens,1920,22200
3759,Cockburn Town,1900,9000
3760,Port Vila,1900,9000
3761,Warsaw,1930,12400
3762,George Town,1930,9300
3763,Yaounde,1820,3100
3764,Baku,1900,6500
3765,Jamestown,1860,12400
3766,Phnom Penh,1910,9300
3767,Vatican City,1810,11600
3768,Georgetown,1880,9000
3769,Riga,1920,9000
3770,Gibraltar,1820,25800
3771,Banjul,1880,9000
3772,Tripolis,1960,9300
3773,Colombo,1940,22200
3774,Bamako,1880,3100
3775,Kabul,1890,9300
3776,Caracas,19-20,12400
3777,San Juan,1930,24100
3778,Amsterdam,1940,34400
3779,Nassau,1920,5400
3780,Pretoria,1920,12400
3781,Hong Kong,1890,6500
3782,Zagreb,1930,3100
3783,Grytviken,1890,20900
3784, Africa,19,9000
3785,Ouagadougou,1930,6500
3786,Budapest,19,9000
3787,Nuuk,1950,34400
3788,Berlin,1890,20900
3789,Manama,1890,20900
3790,Tallinn,1880,6500
3791,Pristina,1880,9000
3792,Ljubljana,1910,22200
3793,Yaren,1930,6500
3794,Nouakchott,1940,5400
3795,Lome,1880,11600
3796,Yerevan,1930,11600
3797,Asmara,1900,5400
3798,Manama,1920,17200
3799,San Salvador,1950,9000
3800,Nouakchott,1900,3100
3801,Majuro,1900,9000
3802,Podgorica,1870,22200
3803,Doha,1940,20900
3804,Monaco,1900,38600
3805,Apia,1910,9300
3806,Flying Fish Cove,1940,5400
3807,Tbilisi,1900,22200
3808,Athens,1890,38600
3809,Juba,1970,9000
3810,Belgrade,1950,9300
3811,Kigali,1920,9300
3812,Libreville,1890,9300
3813,Gustavia,1810,9300
3814,Jamestown,1910,24100
3815,Moroni,1920,12400
3816,Minsk,1900,9300
3817,Bandar Seri Begawan,1950,9000
3818,Gaborone,1920,12400
3819,Hanoi,1900,9300
3820,Jamestown,1920,20900
3821,Pretoria,1910,5400
3822,Grytviken,1930,9300
3823,Suva,1890,22200
3824,Budapest,1890,9300
3825,Conakry,1880,25800
3826,Grytviken,1940,11600
3827,Brussels,1940,9000
3828,Brasilia,1920,5400
3829,Monrovia,1920,9000
3830,Maseru,1880,9000
3831,Amman,1880,9300
3832,Podgorica,1930,9300
3833,Algiers,1890,11600
3834,Willemstad,1890,24100
3835,St Peter Port,1880,9000
3836,Palikir,1910,22200
3837, Southern Europe,18,6500
3838,Dhaka,1900,24100
3839,Kinshasa,1910,20900
3840,Rome,1900,22200
3841,Port Vila,1950,11600
3842,Jamestown,1940,5400
3843,Lilongwe,1870,11600
3844,Oranjestad,1940,17200
3845,Mariehamn,1930,17200
3846,Accra,1900,11600
3847,Abu Dhabi,1870,3100
3848,Beirut,1890,24100
3849,Ouagadougou,1870,5400
3850,Kabul,1930,24100
3851,Addis Ababa,1950,11600
3852,Belgrade,1920,24100
3853,Torshavn,1910,9000
3854,East Jerusalem,1930,38600
3855,Prague,1940,34400
3856,Buenos Aires,1920,12400
3857,Singapur,1880,9300
3858,Antananarivo,1930,9300
3859,Kathmandu,1930,9000
3860,Ulan Bator,1940,11600
3861,Podgorica,1930,11600
3862,Monaco,1900,3100
3863,Bangui,1890,9300
3864,Hanoi,1900,9300
3865,Jamestown,1910,42800
3866,Prague,1940,5400
3867,Andorra la Vella,1880,9000
3868,Saipan,1930,9000
3869,Bogota,1930,9000
3870,Ouagadougou,1930,9300
3871,Mata Utu,1920,5400
3872,Kabul,1900,38600
3873,Brazzaville,1920,24100
3874,Islamabad,1900,39500
3875,Torshavn,1910,12400
3876,Apia,1920,9300
3877,Papeete,1860,11600
3878,Baghdad,1930,20900
3879,Mariehamn,1930,9300
3880,Antananarivo,1940,12400
3881,Road Town,1920,22200
3882,Victoria,1900,9300
3883,Ankara,1870,11600
3884, Western Asia,19,22200
3885,Juba,1880,17200
3886,Monaco,1950,39500
3887,Beijing,1920,3100
3888,Washington,1940,20900
3889,Washington,1940,9000
3890,St. John's,1940,6500
3891,Melekeok,1920,11600
3892,Avarua,1920,12400
3893,Hamilton,1920,20900
3894,San Marino,1930,17200
3895,Banjul,1860,11600
3896,Longyearbyen,1940,12400
3897,Tarawa,1900,38600
3898,Honiara,1930,17200
3899,Seoul,1850,24100
3900,Funafuti,1940,17200
3901,Banjul,1900,17200
3902,Djibouti,1900,20900
3903,Baghdad,1900,6500
3904,Port-aux-Francais,1880,9300
3905,Plymouth,1880,25800
3906,Reykjavik,1950,6500
3907,Stockholm,1920,5400
3908,Fort-de-France,1830,12400
3909,West Island,1930,17200
3910,Hagatna,1930,25800
3911,Reykjavik,1890,22200
3912,Kiev,19,20900
3913,Warsaw,1890,39500
3914,Singapur,1900,9300
3915,Flying Fish Cove,1920,12400
3916,Castries,1920,9000
3917,Bandar Seri Begawan,1930,5400
3918,Kathmandu,1940,11600
3919,Tehran,1950,20900
3920,Melekeok,1890,12400
3921,Saint-Denis,1900,22200
3922,Havana,1870,20900
3923,Oranjestad,1880,12400
3924,Mata Utu,1900,22200
3925,Vientiane,1900,17200
3926,Muscat,1870,17200
3927,Helsinki,1850,3100
3928,Dublin,1950,9300
3929,Apia,1890,12400
